lead_id,full_name,email,phone,source_id,campaign_id,funnel_stage_id,property_id,agent_id,created_at,converted
273,Hana Emara,hana.emara272@clients.com,+201170865623,4,44,1,174,380,2024-11-26,False
274,Mahmoud Ali,mahmoud.ali273@clients.com,+201573774554,4,37,3,2927,719,2024-02-24,False
275,Fatima Hassan,fatima.hassan274@clients.com,+201584833143,1,46,5,14815,36,2024-05-21,True
276,Omar El-Masry,omar.el-masry275@clients.com,+201537634072,1,21,2,1629,192,2023-08-10,False
277,Laila Fahmy,laila.fahmy276@clients.com,+201547491352,2,49,5,5604,375,2024-09-28,True
278,Hassan Rizk,hassan.rizk277@clients.com,+201041439122,4,4,6,706,711,2024-05-11,False
279,Khaled Fahmy,khaled.fahmy278@clients.com,+201554941576,4,24,3,12153,745,2023-02-25,False
280,Nour Kamel,nour.kamel279@clients.com,+201069663593,1,41,6,8427,67,2024-06-12,False
281,Sara Rizk,sara.rizk280@clients.com,+201538904507,2,43,1,1822,2,2023-08-11,False
282,Hassan Soliman,hassan.soliman281@clients.com,+201517563557,2,34,4,474,660,2023-12-12,False
283,Khaled Hassan,khaled.hassan282@clients.com,+201517872617,3,26,5,237,634,2024-04-07,True
284,Aya Ali,aya.ali283@clients.com,+201273429950,1,42,5,8812,597,2023-10-06,True
285,Ahmed Hassan,ahmed.hassan284@clients.com,+201223808269,2,3,5,14796,205,2023-09-07,False
286,Laila Ghoneim,laila.ghoneim285@clients.com,+201217129724,2,4,5,13261,15,2023-06-22,True
287,Ali Nassar,ali.nassar286@clients.com,+201529988152,1,49,3,12108,88,2023-12-25,False
288,Fatima Ali,fatima.ali287@clients.com,+201280185592,1,39,5,7790,456,2024-10-03,True
289,Ahmed Ghoneim,ahmed.ghoneim288@clients.com,+201139529412,1,18,5,6877,600,2024-12-29,True
290,Khaled Mansour,khaled.mansour289@clients.com,+201074790211,4,42,6,13764,471,2024-03-07,False
291,Hoda Ali,hoda.ali290@clients.com,+201171795666,2,1,6,12389,684,2023-05-13,False
292,Khaled Ali,khaled.ali291@clients.com,+201294582442,1,4,2,10319,256,2023-01-05,False
293,Omar Rizk,omar.rizk292@clients.com,+201254243723,4,17,5,10133,151,2023-03-17,False
294,Hoda Hassan,hoda.hassan293@clients.com,+201176869223,2,45,5,8892,695,2023-10-09,False
295,Youssef Fouad,youssef.fouad294@clients.com,+201079467028,4,15,5,9625,239,2023-10-07,False
296,Aya Ali,aya.ali295@clients.com,+201253702590,3,30,1,14560,113,2023-05-30,False
297,Ibrahim Said,ibrahim.said296@clients.com,+201016442854,4,14,5,4636,730,2024-03-06,True
298,Fatima Amer,fatima.amer297@clients.com,+201593803703,1,49,4,13872,242,2023-08-01,False
299,Ali Mansour,ali.mansour298@clients.com,+201519352661,1,17,5,480,374,2023-06-13,True
300,Omar Taha,omar.taha299@clients.com,+201547790920,2,39,6,11173,88,2024-10-19,False
301,Youssef Abbas,youssef.abbas300@clients.com,+201094574611,2,10,5,4247,600,2024-07-06,True
302,Hassan Ibrahim,hassan.ibrahim301@clients.com,+201517631530,3,7,5,1450,473,2024-11-05,False
303,Laila Fouad,laila.fouad302@clients.com,+201167552018,4,29,2,8941,194,2024-06-17,False
304,Khaled Badawy,khaled.badawy303@clients.com,+201541256717,4,39,5,5466,470,2023-11-23,False
305,Mona Taha,mona.taha304@clients.com,+201228403480,2,38,3,4270,496,2023-03-28,False
306,Hana Rizk,hana.rizk305@clients.com,+201510131430,2,46,3,1628,587,2024-04-16,False
307,Tarek Fouad,tarek.fouad306@clients.com,+201539774490,2,12,1,5521,93,2023-03-11,False
308,Mahmoud Fouad,mahmoud.fouad307@clients.com,+201567768158,3,25,6,3155,761,2023-01-03,False
309,Tarek Rizk,tarek.rizk308@clients.com,+201266322178,1,42,5,9779,532,2023-03-20,False
310,Laila Ghoneim,laila.ghoneim309@clients.com,+201175076270,2,48,2,4727,775,2023-07-17,False
311,Youssef Said,youssef.said310@clients.com,+201067941132,3,4,5,3511,585,2024-07-15,True
312,Hoda Said,hoda.said311@clients.com,+201250716456,2,35,5,5005,292,2023-06-19,True
313,Mona El-Masry,mona.el-masry312@clients.com,+201216326851,1,8,5,10375,36,2024-09-07,True
314,Mariam Rizk,mariam.rizk313@clients.com,+201599701349,4,38,5,1712,31,2024-03-01,True
315,Ahmed Fouad,ahmed.fouad314@clients.com,+201567580482,2,8,4,13359,211,2023-03-26,False
316,Mahmoud Khaled,mahmoud.khaled315@clients.com,+201563662663,3,50,3,12597,150,2023-05-04,False
317,Youssef Hassan,youssef.hassan316@clients.com,+201173114710,4,22,5,990,560,2023-06-14,True
318,Nour Badawy,nour.badawy317@clients.com,+201250302814,4,50,4,2108,352,2024-10-04,False
319,Nour Soliman,nour.soliman318@clients.com,+201065535616,3,11,3,14434,677,2023-07-18,False
320,Fatima Fouad,fatima.fouad319@clients.com,+201019323509,4,23,6,7367,2,2023-02-28,False
321,Khaled El-Masry,khaled.el-masry320@clients.com,+201220452546,2,9,4,6528,171,2023-01-24,False
322,Khaled Shalaby,khaled.shalaby321@clients.com,+201568615206,3,50,6,6799,47,2023-05-23,False
323,Youssef Khaled,youssef.khaled322@clients.com,+201564376886,4,16,5,14230,591,2023-04-10,True
324,Mona Emara,mona.emara323@clients.com,+201042134562,1,47,5,9500,434,2024-08-02,False
325,Mohamed Nassar,mohamed.nassar324@clients.com,+201024805757,2,45,5,9321,464,2024-05-23,True
326,Mona Nassar,mona.nassar325@clients.com,+201517692856,1,7,5,1933,192,2023-02-27,True
327,Mariam Nassar,mariam.nassar326@clients.com,+201212745177,1,45,5,12846,628,2024-08-11,True
328,Youssef Abbas,youssef.abbas327@clients.com,+201096297158,1,18,5,14298,751,2024-08-11,True
329,Mahmoud Kamel,mahmoud.kamel328@clients.com,+201163684880,3,19,5,14305,465,2023-06-14,True
330,Youssef Hassan,youssef.hassan329@clients.com,+201167135894,1,18,3,3666,234,2024-02-05,False
331,Mohamed Nassar,mohamed.nassar330@clients.com,+201174724769,4,1,2,4352,3,2024-02-14,False
332,Khaled Hassan,khaled.hassan331@clients.com,+201071193942,1,33,5,11237,630,2023-04-26,True
333,Aya Taha,aya.taha332@clients.com,+201096118936,1,4,2,8531,139,2023-08-17,False
334,Mohamed Badawy,mohamed.badawy333@clients.com,+201229657549,1,3,5,67,753,2024-12-19,True
335,Dina Taha,dina.taha334@clients.com,+201571815366,3,35,3,6157,429,2024-02-01,False
336,Ahmed Ibrahim,ahmed.ibrahim335@clients.com,+201583693717,4,40,5,11284,118,2023-03-18,True
337,Ali Said,ali.said336@clients.com,+201558779622,2,39,5,9219,62,2024-07-04,True
338,Ahmed Hassan,ahmed.hassan337@clients.com,+201546692123,4,25,1,4739,579,2024-10-12,False
339,Mariam El-Masry,mariam.el-masry338@clients.com,+201229905669,3,11,5,5716,725,2023-07-12,True
340,Hana Said,hana.said339@clients.com,+201528486994,3,50,4,5769,299,2024-07-25,False
341,Laila Taha,laila.taha340@clients.com,+201574745589,4,29,5,5938,309,2023-10-13,True
342,Hana Ibrahim,hana.ibrahim341@clients.com,+201124403001,1,30,2,10740,234,2024-11-10,False
343,Mariam Badawy,mariam.badawy342@clients.com,+201152991473,2,12,4,7125,534,2024-07-05,False
344,Omar Ali,omar.ali343@clients.com,+201112266092,3,16,6,6430,253,2024-10-07,False
345,Laila Taha,laila.taha344@clients.com,+201064325517,4,5,4,5472,319,2023-09-20,False
346,Omar Rizk,omar.rizk345@clients.com,+201013234646,4,38,6,11556,437,2024-04-10,False
347,Khaled Emara,khaled.emara346@clients.com,+201160157905,4,2,1,3967,611,2024-07-12,False
348,Ibrahim Badawy,ibrahim.badawy347@clients.com,+201092515276,1,22,5,5841,663,2024-04-01,True
349,Nour Taha,nour.taha348@clients.com,+201185109911,1,35,4,3470,80,2023-11-07,False
350,Aya Taha,aya.taha349@clients.com,+201252972120,1,18,2,4399,326,2023-02-27,False
351,Hana Badawy,hana.badawy350@clients.com,+201258823754,1,43,2,11707,663,2023-08-24,False
352,Aya Mansour,aya.mansour351@clients.com,+201070600097,2,1,3,7628,605,2024-04-19,False
353,Nour Hassan,nour.hassan352@clients.com,+201081145665,2,18,2,2422,541,2023-05-29,False
354,Laila Soliman,laila.soliman353@clients.com,+201111796985,2,36,6,11282,238,2024-09-24,False
355,Hana Shalaby,hana.shalaby354@clients.com,+201073195411,2,20,5,11872,279,2024-03-09,True
356,Hoda Abbas,hoda.abbas355@clients.com,+201186845612,4,36,5,11995,341,2023-04-17,True
357,Fatima Abbas,fatima.abbas356@clients.com,+201213504318,4,19,5,7612,732,2024-04-06,False
358,Mohamed Fahmy,mohamed.fahmy357@clients.com,+201110310000,1,20,5,4124,17,2023-01-26,True
359,Ibrahim Shalaby,ibrahim.shalaby358@clients.com,+201077956464,1,3,6,7724,498,2024-04-01,False
360,Tarek Nassar,tarek.nassar359@clients.com,+201211977712,3,29,1,4867,785,2023-10-11,False
361,Ibrahim Emara,ibrahim.emara360@clients.com,+201139759452,2,36,5,14875,533,2024-03-30,False
362,Youssef Shalaby,youssef.shalaby361@clients.com,+201057327395,4,10,5,171,283,2023-11-12,True
363,Khaled Soliman,khaled.soliman362@clients.com,+201035009818,2,33,5,3183,562,2024-12-21,True
364,Ali Taha,ali.taha363@clients.com,+201040024918,3,26,1,12854,732,2023-12-25,False
365,Youssef Said,youssef.said364@clients.com,+201054267722,3,14,3,10244,789,2023-06-02,False
366,Mahmoud Ghoneim,mahmoud.ghoneim365@clients.com,+201089191488,3,19,3,10340,415,2023-08-08,False
367,Ali Ghoneim,ali.ghoneim366@clients.com,+201585159629,2,49,6,5644,692,2024-04-18,False
368,Sara Amer,sara.amer367@clients.com,+201545140790,3,42,5,3993,508,2023-10-11,False
369,Hana Shalaby,hana.shalaby368@clients.com,+201271230056,2,9,6,4067,617,2023-10-27,False
370,Ibrahim Hassan,ibrahim.hassan369@clients.com,+201015981208,2,4,2,6292,685,2024-06-21,False
371,Tarek Badawy,tarek.badawy370@clients.com,+201086131466,1,32,5,5887,406,2023-01-23,True
372,Nour Ibrahim,nour.ibrahim371@clients.com,+201127122546,4,1,6,14285,706,2024-03-01,False
373,Khaled Amer,khaled.amer372@clients.com,+201531702053,2,9,5,1693,160,2024-09-22,True
374,Dina Kamel,dina.kamel373@clients.com,+201135805199,2,11,4,5346,106,2023-05-01,False
375,Sara Ali,sara.ali374@clients.com,+201122905835,4,31,5,10076,691,2024-09-22,True
376,Nour Soliman,nour.soliman375@clients.com,+201230746269,3,13,1,4640,639,2024-12-25,False
377,Youssef Soliman,youssef.soliman376@clients.com,+201599204533,3,47,4,3492,129,2024-08-19,False
378,Mahmoud Taha,mahmoud.taha377@clients.com,+201086458322,2,4,5,8329,280,2023-06-25,True
379,Hana Emara,hana.emara378@clients.com,+201568493364,4,15,1,12377,630,2023-01-10,False
380,Ibrahim Badawy,ibrahim.badawy379@clients.com,+201076040869,4,49,4,8345,385,2024-01-11,False
381,Mona Khaled,mona.khaled380@clients.com,+201185701037,2,26,5,12077,421,2023-09-26,True
382,Mahmoud Ghoneim,mahmoud.ghoneim381@clients.com,+201575076003,4,18,4,3322,183,2023-06-21,False
383,Mariam Hassan,mariam.hassan382@clients.com,+201281200737,1,48,6,4424,222,2024-07-31,False
384,Hoda Fahmy,hoda.fahmy383@clients.com,+201525838570,4,32,5,14893,476,2024-02-15,True
385,Hana Amer,hana.amer384@clients.com,+201580567239,3,15,6,11967,654,2024-08-22,False
386,Mahmoud Shalaby,mahmoud.shalaby385@clients.com,+201537825592,1,20,5,12491,308,2024-01-08,True
387,Aya Amer,aya.amer386@clients.com,+201057787887,2,28,6,6778,61,2024-02-10,False
388,Nour Said,nour.said387@clients.com,+201245813343,4,45,1,11886,63,2023-08-14,False
389,Mohamed Taha,mohamed.taha388@clients.com,+201069131670,2,6,5,4929,402,2024-01-05,False
390,Fatima Hassan,fatima.hassan389@clients.com,+201253083331,4,17,4,8902,431,2023-08-21,False
391,Dina Abbas,dina.abbas390@clients.com,+201166241956,2,32,4,2396,289,2023-01-10,False
392,Youssef El-Masry,youssef.el-masry391@clients.com,+201151487683,4,37,3,9533,117,2024-03-07,False
393,Sara Kamel,sara.kamel392@clients.com,+201559751847,3,47,5,9470,276,2023-01-17,True
394,Sara Ali,sara.ali393@clients.com,+201080687497,2,31,5,2038,83,2023-11-19,True
395,Hoda Ibrahim,hoda.ibrahim394@clients.com,+201113154179,1,38,5,1838,85,2023-11-17,False
396,Mahmoud Taha,mahmoud.taha395@clients.com,+201163180232,4,41,5,7981,428,2023-06-12,True
397,Nour Badawy,nour.badawy396@clients.com,+201565188242,3,8,4,13794,624,2023-07-21,False
398,Mahmoud Ghoneim,mahmoud.ghoneim397@clients.com,+201277351620,3,5,5,9647,663,2024-07-21,True
399,Nour Taha,nour.taha398@clients.com,+201113463960,3,12,2,11679,777,2024-06-06,False
400,Hoda Fahmy,hoda.fahmy399@clients.com,+201517409769,1,49,6,8825,59,2024-02-09,False
401,Hoda Hassan,hoda.hassan400@clients.com,+201518336693,1,8,5,14432,636,2024-10-20,True
402,Hassan Kamel,hassan.kamel401@clients.com,+201563138804,4,31,5,5128,544,2023-01-18,True
403,Mahmoud Khaled,mahmoud.khaled402@clients.com,+201211191756,3,1,5,14701,612,2024-09-10,True
404,Tarek Shalaby,tarek.shalaby403@clients.com,+201588287136,1,31,2,4883,762,2024-04-24,False
405,Nour Abbas,nour.abbas404@clients.com,+201070090719,2,22,6,5207,375,2024-07-18,False
406,Laila Emara,laila.emara405@clients.com,+201573803432,4,30,5,10763,186,2024-12-07,True
407,Ahmed Ibrahim,ahmed.ibrahim406@clients.com,+201190092823,2,11,2,6525,294,2024-08-11,False
408,Hassan Said,hassan.said407@clients.com,+201288331867,4,31,5,4118,368,2024-09-09,True
409,Hoda Badawy,hoda.badawy408@clients.com,+201178044595,2,8,5,10024,365,2024-10-29,True
410,Mahmoud Emara,mahmoud.emara409@clients.com,+201234619710,3,34,3,5813,683,2023-03-22,False
411,Ahmed Ghoneim,ahmed.ghoneim410@clients.com,+201598123927,3,13,4,5176,452,2023-05-25,False
412,Nour Amer,nour.amer411@clients.com,+201159438307,2,48,2,8545,492,2024-01-30,False
413,Khaled Abbas,khaled.abbas412@clients.com,+201164600246,1,36,1,723,239,2024-10-02,False
414,Hassan Nassar,hassan.nassar413@clients.com,+201116742847,3,22,5,6786,448,2023-08-26,True
415,Ahmed Abbas,ahmed.abbas414@clients.com,+201597607498,3,49,3,3149,13,2024-07-14,False
416,Sara Mansour,sara.mansour415@clients.com,+201243569763,2,22,5,238,358,2024-12-19,True
417,Hoda Fahmy,hoda.fahmy416@clients.com,+201531498096,2,18,4,12507,414,2023-01-21,False
418,Aya Nassar,aya.nassar417@clients.com,+201143681479,3,30,6,9393,539,2024-10-05,False
419,Omar Badawy,omar.badawy418@clients.com,+201264489442,1,49,6,6022,473,2024-01-16,False
420,Nour Ghoneim,nour.ghoneim419@clients.com,+201285354229,4,24,3,7332,255,2024-04-07,False
421,Khaled Shalaby,khaled.shalaby420@clients.com,+201046438216,2,3,5,6934,756,2024-06-29,True
422,Dina El-Masry,dina.el-masry421@clients.com,+201022594925,2,47,3,5390,53,2024-08-03,False
423,Hoda Abbas,hoda.abbas422@clients.com,+201257775042,3,49,6,10759,45,2024-10-21,False
424,Hana Amer,hana.amer423@clients.com,+201257469917,3,34,5,14946,527,2024-12-17,True
425,Mahmoud Taha,mahmoud.taha424@clients.com,+201170822987,3,11,4,11313,241,2023-12-13,False
426,Khaled Fahmy,khaled.fahmy425@clients.com,+201290333634,3,11,5,14762,297,2023-12-05,True
427,Mohamed Shalaby,mohamed.shalaby426@clients.com,+201594842837,1,27,1,6870,575,2023-08-28,False
428,Ibrahim Fahmy,ibrahim.fahmy427@clients.com,+201169728876,3,9,6,904,47,2023-08-03,False
429,Tarek Nassar,tarek.nassar428@clients.com,+201055596733,2,2,4,8800,296,2024-11-01,False
430,Hoda Rizk,hoda.rizk429@clients.com,+201550056779,1,16,5,4185,765,2024-04-15,True
431,Ahmed Fahmy,ahmed.fahmy430@clients.com,+201174347776,3,15,1,529,739,2024-01-26,False
432,Hoda Ghoneim,hoda.ghoneim431@clients.com,+201042844914,4,40,4,3731,177,2023-07-30,False
433,Hana Abbas,hana.abbas432@clients.com,+201087403063,3,7,5,6889,279,2024-10-24,False
434,Khaled Ghoneim,khaled.ghoneim433@clients.com,+201060341948,2,32,5,7326,131,2024-11-22,True
435,Khaled Shalaby,khaled.shalaby434@clients.com,+201119826574,1,34,5,2062,415,2023-11-27,True
436,Ahmed Rizk,ahmed.rizk435@clients.com,+201268007932,3,34,6,4358,29,2023-05-19,False
437,Hana Taha,hana.taha436@clients.com,+201011236831,2,5,5,6971,21,2023-03-30,True
438,Mohamed Ali,mohamed.ali437@clients.com,+201566802447,2,7,3,10379,434,2023-11-02,False
439,Hana Amer,hana.amer438@clients.com,+201267902298,2,16,5,8749,496,2024-10-10,True
440,Ahmed Kamel,ahmed.kamel439@clients.com,+201177112017,2,34,1,6428,10,2024-07-21,False
441,Ali Soliman,ali.soliman440@clients.com,+201046561188,4,15,5,1216,210,2023-12-24,True
442,Hoda Fouad,hoda.fouad441@clients.com,+201089535680,4,4,4,944,595,2023-07-11,False
443,Omar Ibrahim,omar.ibrahim442@clients.com,+201513235414,3,26,2,3719,339,2023-12-17,False
444,Ali Fahmy,ali.fahmy443@clients.com,+201540568287,2,32,5,808,173,2024-09-08,True
445,Hana Kamel,hana.kamel444@clients.com,+201193427274,1,41,5,3202,567,2023-09-20,True
446,Mona Ghoneim,mona.ghoneim445@clients.com,+201126282860,1,6,5,4709,235,2024-02-09,True
447,Sara Shalaby,sara.shalaby446@clients.com,+201055771779,4,1,1,8953,361,2024-04-09,False
448,Dina Soliman,dina.soliman447@clients.com,+201284324644,3,24,5,5242,222,2023-08-29,True
449,Tarek Abbas,tarek.abbas448@clients.com,+201273777107,1,46,2,8361,14,2023-08-29,False
450,Mohamed Hassan,mohamed.hassan449@clients.com,+201090567527,4,11,3,11919,279,2023-10-31,False
451,Mahmoud Said,mahmoud.said450@clients.com,+201039735375,4,47,1,306,384,2023-08-16,False
452,Mohamed Soliman,mohamed.soliman451@clients.com,+201557721098,3,41,5,14519,670,2024-02-04,True
453,Dina Taha,dina.taha452@clients.com,+201168041970,4,5,2,3609,463,2024-10-03,False
454,Ahmed Abbas,ahmed.abbas453@clients.com,+201098251420,2,49,5,2768,298,2023-09-19,False
455,Sara Ghoneim,sara.ghoneim454@clients.com,+201587887224,3,21,5,7038,622,2023-03-04,True
456,Nour Badawy,nour.badawy455@clients.com,+201059178311,3,40,2,8611,716,2024-03-21,False
457,Dina Emara,dina.emara456@clients.com,+201043702035,1,30,2,256,784,2024-01-04,False
458,Dina Ali,dina.ali457@clients.com,+201021811695,1,4,6,13913,596,2024-02-29,False
459,Mahmoud Khaled,mahmoud.khaled458@clients.com,+201195220580,2,46,5,12213,107,2024-02-14,True
460,Nour Hassan,nour.hassan459@clients.com,+201581809997,1,16,6,10219,338,2023-04-10,False
461,Hoda Mansour,hoda.mansour460@clients.com,+201030958875,1,20,5,13640,500,2023-08-07,True
462,Dina Ibrahim,dina.ibrahim461@clients.com,+201141104020,2,24,3,5580,664,2023-06-24,False
463,Sara Ali,sara.ali462@clients.com,+201139833296,1,49,5,10219,164,2023-05-22,False
464,Ibrahim Ali,ibrahim.ali463@clients.com,+201540627253,4,43,2,14641,593,2024-05-28,False
465,Sara El-Masry,sara.el-masry464@clients.com,+201089766074,1,4,5,4941,443,2023-08-17,True
466,Ibrahim Emara,ibrahim.emara465@clients.com,+201592104224,1,42,4,8632,736,2024-10-04,False
467,Sara Hassan,sara.hassan466@clients.com,+201242652230,4,4,6,2909,592,2023-10-06,False
468,Mohamed Mansour,mohamed.mansour467@clients.com,+201057768015,2,13,5,2954,552,2023-02-18,True
469,Mohamed Ali,mohamed.ali468@clients.com,+201246674721,1,9,2,1555,476,2024-01-13,False
470,Tarek Abbas,tarek.abbas469@clients.com,+201236069946,2,17,5,14509,173,2024-11-02,True
471,Mona Shalaby,mona.shalaby470@clients.com,+201148015359,3,29,5,10707,45,2023-06-13,True
472,Ibrahim Rizk,ibrahim.rizk471@clients.com,+201548244258,2,33,5,12010,768,2024-09-23,True
473,Mahmoud Abbas,mahmoud.abbas472@clients.com,+201556189097,3,37,5,555,124,2023-08-09,True
474,Tarek El-Masry,tarek.el-masry473@clients.com,+201124096460,3,14,1,6526,553,2023-09-18,False
475,Hana Amer,hana.amer474@clients.com,+201184274975,4,39,5,14434,285,2024-08-13,True
476,Laila Hassan,laila.hassan475@clients.com,+201195725892,1,38,5,944,615,2024-12-12,False
477,Hana Mansour,hana.mansour476@clients.com,+201063469971,4,30,3,4936,155,2023-08-01,False
478,Mona Khaled,mona.khaled477@clients.com,+201560208222,1,32,3,5734,768,2024-06-23,False
479,Ahmed El-Masry,ahmed.el-masry478@clients.com,+201158094400,1,13,5,1840,445,2023-01-26,True
480,Aya Abbas,aya.abbas479@clients.com,+201260308804,2,36,5,13775,574,2023-02-17,True
481,Fatima Ali,fatima.ali480@clients.com,+201180433219,2,45,5,1580,480,2024-10-03,False
482,Ahmed Abbas,ahmed.abbas481@clients.com,+201568780612,3,8,3,13026,57,2024-06-05,False
483,Nour Rizk,nour.rizk482@clients.com,+201582298784,1,3,5,12204,583,2024-03-03,True
484,Hana El-Masry,hana.el-masry483@clients.com,+201026349416,3,12,1,5710,320,2023-07-20,False
485,Sara Ibrahim,sara.ibrahim484@clients.com,+201039499963,4,22,5,3322,585,2023-06-01,True
486,Dina Mansour,dina.mansour485@clients.com,+201018593764,2,19,2,14375,41,2024-01-20,False
487,Nour Mansour,nour.mansour486@clients.com,+201079313841,1,27,6,8465,403,2024-06-06,False
488,Ahmed Ali,ahmed.ali487@clients.com,+201036892105,4,25,1,1209,595,2024-12-06,False
489,Hoda Abbas,hoda.abbas488@clients.com,+201247596647,3,20,1,13587,547,2023-12-06,False
490,Laila Badawy,laila.badawy489@clients.com,+201143134685,3,50,5,2571,126,2023-11-17,True
491,Youssef Nassar,youssef.nassar490@clients.com,+201296672735,2,9,3,2340,488,2023-10-28,False
492,Omar Badawy,omar.badawy491@clients.com,+201034444091,1,31,2,10534,647,2024-06-12,False
493,Nour Amer,nour.amer492@clients.com,+201541860106,4,19,2,7613,551,2023-11-24,False
494,Khaled Said,khaled.said493@clients.com,+201536709990,1,9,1,6218,698,2023-10-28,False
495,Hassan Rizk,hassan.rizk494@clients.com,+201224492622,3,26,5,5414,310,2023-10-23,True
496,Sara Badawy,sara.badawy495@clients.com,+201138192140,4,30,2,11853,21,2024-09-26,False
497,Ali Fouad,ali.fouad496@clients.com,+201588035746,3,48,5,5331,202,2023-07-21,False
498,Ali Rizk,ali.rizk497@clients.com,+201071279583,3,13,1,9773,543,2023-07-14,False
